month,industry_large,industry_mid,region_sido,region_sigungu,corp_grade,export_amt,import_amt,company_id,net_exposure
,제조업,1차 금속 제조업,경상남도,함안군,최우수,0.0,3.6,co_28ca2ab824,-3.6
,제조업,고무 및 플라스틱제품 제조업,경상북도,성주군,최우수,0.16,0.0,co_4344dab8eb,0.16
,제조업,섬유제품 제조업; 의복제외,경상북도,칠곡군,최우수,0.03,0.0,co_d3eb51e910,0.03
,제조업,섬유제품 제조업; 의복제외,경상북도,구미시,최우수,0.02,0.0,co_b4cfa32295,0.02
,제조업,식료품 제조업,경상북도,의성군,최우수,0.05,0.0,co_11e7ee5ebc,0.05
,제조업,고무 및 플라스틱제품 제조업,경상북도,구미시,최우수,0.04,0.0,co_ad68480c13,0.04
,제조업,기타 기계 및 장비 제조업,대구광역시,달서구,최우수,0.35,0.0,co_4fccdf1499,0.35
,제조업,1차 금속 제조업,경상북도,포항시 남구,최우수,0.0,0.28,co_9a6f932cf8,-0.28
,제조업,금속가공제품 제조업; 기계 및 가구 제외,경상북도,경산시,최우수,0.36,0.16,co_6736bc0cf4,0.19999999999999998
,제조업,섬유제품 제조업; 의복제외,경상북도,구미시,최우수,1.8,1.2,co_b4cfa32295,0.6000000000000001
,제조업,자동차 및 트레일러 제조업,경상북도,영천시,최우수,0.0,0.01,co_1ae957a0db,-0.01
,제조업,자동차 및 트레일러 제조업,경상북도,성주군,우수,0.03,0.0,co_c5d6f206ac,0.03
,제조업,자동차 및 트레일러 제조업,경상북도,경산시,최우수,0.19,0.0,co_807818fd5b,0.19
,제조업,기타 기계 및 장비 제조업,경상북도,포항시 남구,최우수,0.85,0.33,co_bd04738824,0.52
,제조업,고무 및 플라스틱제품 제조업,경상북도,영천시,최우수,0.01,0.24,co_ae4aad9d6f,-0.22999999999999998
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,서울특별시,강서구,최우수,0.0,2.4,co_5a7170ff73,-2.4
,제조업,자동차 및 트레일러 제조업,대구광역시,달서구,우수,0.01,0.0,co_b286c13deb,0.01
,제조업,1차 금속 제조업,경상북도,고령군,최우수,0.0,0.12,co_634b8cc254,-0.12
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,대구광역시,달성군,최우수,0.0,0.02,co_6ee775e43a,-0.02
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,인천광역시,서구,최우수,0.27,0.61,co_4c500b5df7,-0.33999999999999997
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,경상북도,영천시,최우수,0.09,0.0,co_65bdf74c1c,0.09
,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",경상북도,경산시,최우수,0.02,0.09,co_7ee57e1331,-0.06999999999999999
,제조업,고무 및 플라스틱제품 제조업,경상북도,고령군,최우수,0.02,0.0,co_0862460fbc,0.02
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,대구광역시,달성군,최우수,0.0,0.11,co_6ee775e43a,-0.11
,제조업,자동차 및 트레일러 제조업,경상남도,김해시,최우수,0.67,0.0,co_0b04fd44a0,0.67
,제조업,자동차 및 트레일러 제조업,경상북도,경산시,최우수,0.15,0.0,co_807818fd5b,0.15
,제조업,식료품 제조업,대구광역시,동구,최우수,0.0,0.31,co_a1892eebab,-0.31
,제조업,섬유제품 제조업; 의복제외,경상북도,경산시,최우수,0.54,0.0,co_9e9976501e,0.54
,제조업,식료품 제조업,대구광역시,동구,우수,0.0,0.08,co_cef79acb12,-0.08
,제조업,기타 운송장비 제조업,경상북도,구미시,최우수,0.0,0.01,co_aefa10fee8,-0.01
,제조업,식료품 제조업,경상북도,영천시,최우수,0.29,0.0,co_42d9774360,0.29
,제조업,1차 금속 제조업,경상북도,영천시,최우수,0.0,7.5,co_639f8f0570,-7.5
,제조업,자동차 및 트레일러 제조업,대구광역시,달서구,최우수,0.54,0.0,co_68ec644e25,0.54
,제조업,섬유제품 제조업; 의복제외,대구광역시,달성군,최우수,0.0,0.05,co_98f3b4794b,-0.05
,제조업,섬유제품 제조업; 의복제외,대구광역시,달서구,최우수,0.09,0.0,co_1d88bde6ee,0.09
,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",대구광역시,동구,최우수,0.0,0.08,co_ed8bae5561,-0.08
,제조업,"의료, 정밀, 광학기기 및 시계 제조업",경상북도,경산시,일반,0.01,0.0,co_0e225cf799,0.01
,제조업,목재 및 나무제품 제조업; 가구 제외,경상북도,김천시,최우수,0.0,0.04,co_c9efd89394,-0.04
,제조업,1차 금속 제조업,경상북도,고령군,최우수,0.03,0.0,co_634b8cc254,0.03
,제조업,기타 기계 및 장비 제조업,대구광역시,달성군,최우수,0.97,0.01,co_5f44a36f3b,0.96
,제조업,기타 기계 및 장비 제조업,대구광역시,달성군,최우수,0.16,0.02,co_5f44a36f3b,0.14
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,서울특별시,강서구,최우수,1.9,0.0,co_5a7170ff73,1.9
,제조업,의료용 물질 및 의약품 제조업,부산광역시,사상구,최우수,0.07,0.0,co_72df83cbed,0.07
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,경상북도,의성군,최우수,0.0,0.06,co_34a95d016b,-0.06
,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",경상북도,구미시,최우수,0.07,0.0,co_ad31b9b83c,0.07
,제조업,금속가공제품 제조업; 기계 및 가구 제외,경상북도,구미시,최우수,0.45,0.0,co_661de135e0,0.45
,제조업,자동차 및 트레일러 제조업,경상북도,경산시,최우수,0.14,1.5,co_807818fd5b,-1.3599999999999999
,제조업,섬유제품 제조업; 의복제외,경상북도,고령군,우수,0.0,0.16,co_d52f1f035c,-0.16
,제조업,식료품 제조업,경상북도,경산시,최우수,0.0,0.1,co_010e6651cb,-0.1
,제조업,기타 제품 제조업,대구광역시,달서구,우수,0.0,0.05,co_4d1f0eda3b,-0.05
,제조업,금속가공제품 제조업; 기계 및 가구 제외,경상북도,경주시,최우수,2.0,0.15,co_6b642e3e4d,1.85
,제조업,식료품 제조업,경상북도,청도군,최우수,0.13,0.0,co_6ff69292fa,0.13
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,경상북도,고령군,최우수,0.0,0.02,co_036ef43bba,-0.02
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,경상북도,경산시,최우수,0.07,0.64,co_9918fd5e36,-0.5700000000000001
,제조업,섬유제품 제조업; 의복제외,,,최우수,0.07,0.0,co_9b66428399,0.07
,제조업,식료품 제조업,경상북도,포항시 북구,일반,0.01,0.0,co_8be023dca1,0.01
,제조업,기타 기계 및 장비 제조업,경상북도,구미시,최우수,0.0,0.01,co_3bd2338316,-0.01
,제조업,섬유제품 제조업; 의복제외,,,최우수,0.06,0.0,co_9b66428399,0.06
,제조업,1차 금속 제조업,,,최우수,0.17,0.01,co_342a366e98,0.16
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,경상북도,칠곡군,최우수,0.02,0.0,co_4d8677a55f,0.02
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,경상북도,영천시,최우수,0.14,0.0,co_65bdf74c1c,0.14
,제조업,섬유제품 제조업; 의복제외,대구광역시,달서구,최우수,0.0,0.29,co_1d88bde6ee,-0.29
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,경상북도,성주군,최우수,0.31,0.0,co_30b32f41ad,0.31
,제조업,섬유제품 제조업; 의복제외,경상북도,경산시,최우수,0.0,0.04,co_9e9976501e,-0.04
,제조업,산업용 기계 및 장비 수리업,부산광역시,사하구,최우수,0.04,0.53,co_02a27d3dd2,-0.49000000000000005
,제조업,기타 기계 및 장비 제조업,대구광역시,달서구,최우수,0.1,0.0,co_4fccdf1499,0.1
,제조업,섬유제품 제조업; 의복제외,경상북도,경주시,최우수,0.01,0.0,co_85fd12928f,0.01
,제조업,금속가공제품 제조업; 기계 및 가구 제외,경상북도,영천시,최우수,0.0,0.03,co_e582647e3e,-0.03
,제조업,섬유제품 제조업; 의복제외,,,최우수,0.69,0.0,co_9b66428399,0.69
,제조업,섬유제품 제조업; 의복제외,경상북도,칠곡군,최우수,0.02,0.0,co_d3eb51e910,0.02
,제조업,자동차 및 트레일러 제조업,경상북도,경산시,최우수,3.5,0.5,co_807818fd5b,3.0
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,경상북도,구미시,최우수,1.4,0.0,co_0bd037052b,1.4
,제조업,기타 제품 제조업,경상북도,칠곡군,최우수,0.0,0.01,co_2b23c84220,-0.01
,제조업,고무 및 플라스틱제품 제조업,대구광역시,달서구,최우수,0.03,0.0,co_54fe8e0ce7,0.03
,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",경상남도,창원시 의창구,우수,0.0,0.05,co_fd0af0f8d2,-0.05
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,대구광역시,수성구,최우수,0.13,0.07,co_e70caabec2,0.06
,제조업,섬유제품 제조업; 의복제외,경상북도,구미시,일반,0.03,0.0,co_baeac2ee9b,0.03
,제조업,자동차 및 트레일러 제조업,경상북도,성주군,최우수,0.03,0.0,co_c890beacbe,0.03
,제조업,비금속 광물제품 제조업,경상북도,문경시,최우수,0.05,0.03,co_cf2822cf86,0.020000000000000004
,제조업,식료품 제조업,대구광역시,동구,우수,0.0,0.02,co_cef79acb12,-0.02
,제조업,식료품 제조업,서울특별시,서초구,최우수,0.0,3.5,co_b6bf976ff4,-3.5
,제조업,전기장비 제조업,대구광역시,동구,최우수,0.01,0.01,co_35c83c97e7,0.0
,제조업,인쇄 및 기록매체 복제업,대구광역시,달서구,최우수,0.0,0.02,co_690f5e1369,-0.02
,제조업,섬유제품 제조업; 의복제외,대구광역시,달성군,최우수,0.0,0.03,co_98f3b4794b,-0.03
,제조업,자동차 및 트레일러 제조업,대구광역시,달성군,최우수,0.2,0.0,co_92a9a47a61,0.2
,제조업,자동차 및 트레일러 제조업,,,최우수,0.67,0.47,co_659502423d,0.20000000000000007
,제조업,자동차 및 트레일러 제조업,경상북도,경산시,최우수,0.6,0.0,co_807818fd5b,0.6
,제조업,목재 및 나무제품 제조업; 가구 제외,경상북도,경주시,최우수,0.0,0.28,co_be9a8099f8,-0.28
,제조업,"의료, 정밀, 광학기기 및 시계 제조업",대구광역시,북구,최우수,0.02,0.0,co_01a3d88541,0.02
,제조업,금속가공제품 제조업; 기계 및 가구 제외,경상북도,경산시,최우수,0.05,0.05,co_6736bc0cf4,0.0
,제조업,자동차 및 트레일러 제조업,경상북도,영천시,최우수,1.4,0.06,co_1ae957a0db,1.3399999999999999
,제조업,기타 제품 제조업,대구광역시,동구,우수,0.0,0.03,co_d7a5568687,-0.03
,제조업,기타 운송장비 제조업,울산광역시,남구,최우수,0.07,0.06,co_e7b10b08fb,0.010000000000000009
,제조업,1차 금속 제조업,경상남도,창녕군,최우수,0.0,0.41,co_bfa2d90c70,-0.41
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,경상북도,칠곡군,최우수,0.16,0.0,co_4d8677a55f,0.16
,제조업,목재 및 나무제품 제조업; 가구 제외,경상북도,칠곡군,최우수,0.0,0.48,co_0730535209,-0.48
,제조업,기타 기계 및 장비 제조업,부산광역시,영도구,최우수,0.06,0.0,co_52ef9405f4,0.06
,제조업,기타 기계 및 장비 제조업,경상북도,구미시,우수,0.01,0.0,co_e8f546a40f,0.01
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,대구광역시,달서구,우수,0.03,0.0,co_caf9f4032f,0.03
,제조업,섬유제품 제조업; 의복제외,경상북도,성주군,최우수,0.11,0.07,co_9f87af7290,0.039999999999999994
,제조업,섬유제품 제조업; 의복제외,대구광역시,서구,최우수,0.14,0.0,co_df368fdf5c,0.14
,제조업,식료품 제조업,경상북도,영천시,최우수,0.01,0.0,co_42d9774360,0.01
,제조업,기타 기계 및 장비 제조업,경상북도,문경시,우수,0.01,0.05,co_cc2252983a,-0.04
,제조업,비금속 광물제품 제조업,경상북도,경산시,최우수,0.09,0.17,co_0d8f3f2e59,-0.08000000000000002
,제조업,자동차 및 트레일러 제조업,경상북도,영천시,최우수,0.84,0.01,co_1ae957a0db,0.83
,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",경상북도,구미시,최우수,0.0,0.08,co_ad31b9b83c,-0.08
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,경상북도,영천시,최우수,0.08,0.0,co_65bdf74c1c,0.08
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,부산광역시,해운대구,우수,0.0,0.01,co_98389b09b9,-0.01
,제조업,금속가공제품 제조업; 기계 및 가구 제외,부산광역시,강서구,최우수,0.14,0.02,co_1ccbbaa013,0.12000000000000001
,제조업,금속가공제품 제조업; 기계 및 가구 제외,대구광역시,달성군,우수,0.0,0.17,co_23cb6199b0,-0.17
,제조업,의료용 물질 및 의약품 제조업,경상북도,영천시,최우수,0.0,0.07,co_d5cb2de532,-0.07
,제조업,기타 기계 및 장비 제조업,대구광역시,달성군,최우수,0.09,0.0,co_5f44a36f3b,0.09
,제조업,식료품 제조업,경상북도,구미시,최우수,0.14,0.0,co_7ceba1fa2c,0.14
,제조업,1차 금속 제조업,대구광역시,달성군,최우수,0.83,0.54,co_ded1725f45,0.2899999999999999
,제조업,섬유제품 제조업; 의복제외,대구광역시,서구,우수,0.01,0.0,co_4861949f15,0.01
,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",서울특별시,금천구,우수,0.02,0.0,co_c6d26339bd,0.02
,제조업,기타 기계 및 장비 제조업,부산광역시,사상구,최우수,0.03,0.0,co_1aab653692,0.03
,제조업,"의복, 의복 액세서리 및 모피제품 제조업",경상북도,상주시,최우수,0.01,0.0,co_5e844b12d2,0.01
,제조업,"의료, 정밀, 광학기기 및 시계 제조업",경상북도,구미시,최우수,0.0,0.03,co_ab4d27a75e,-0.03
,제조업,목재 및 나무제품 제조업; 가구 제외,경상북도,경산시,최우수,0.0,0.08,co_9a855d7ba3,-0.08
,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",경상북도,구미시,최우수,0.01,0.0,co_ad31b9b83c,0.01
,제조업,섬유제품 제조업; 의복제외,대구광역시,달서구,일반,0.02,0.0,co_82bffefc4a,0.02
,제조업,기타 운송장비 제조업,경상남도,김해시,최우수,0.0,0.04,co_299907b571,-0.04
,제조업,"가죽, 가방 및 신발 제조업",부산광역시,강서구,최우수,0.2,0.0,co_d292d0e65c,0.2
,제조업,"의복, 의복 액세서리 및 모피제품 제조업",경상북도,칠곡군,최우수,0.0,0.1,co_f61c8ddead,-0.1
,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",경기도,성남시 분당구,최우수,0.04,0.0,co_da5531b677,0.04
,제조업,금속가공제품 제조업; 기계 및 가구 제외,경상남도,김해시,우수,0.03,0.0,co_b81fb0a163,0.03
,제조업,자동차 및 트레일러 제조업,대구광역시,달서구,최우수,0.01,0.0,co_68ec644e25,0.01
,제조업,자동차 및 트레일러 제조업,경상북도,청도군,최우수,0.04,0.0,co_92f30dbea8,0.04
,제조업,고무 및 플라스틱제품 제조업,대구광역시,북구,최우수,0.0,0.04,co_cf47538931,-0.04
,제조업,"펄프, 종이 및 종이제품 제조업",대구광역시,서구,최우수,0.0,0.15,co_62818ae6cd,-0.15
,제조업,기타 기계 및 장비 제조업,대구광역시,달성군,최우수,0.0,0.55,co_5f44a36f3b,-0.55
,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",경상북도,구미시,우수,0.02,0.0,co_ab828be4e0,0.02
,제조업,섬유제품 제조업; 의복제외,대구광역시,달성군,우수,0.0,0.11,co_231645e53e,-0.11
,제조업,금속가공제품 제조업; 기계 및 가구 제외,경상북도,경산시,최우수,0.0,0.01,co_6736bc0cf4,-0.01
,제조업,전기장비 제조업,대구광역시,달성군,최우수,0.0,0.08,co_d709055afd,-0.08
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,경상북도,영천시,최우수,0.0,0.01,co_65bdf74c1c,-0.01
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,,,최우수,0.3,0.0,co_a98cb33a3d,0.3
,제조업,섬유제품 제조업; 의복제외,대구광역시,달성군,최우수,0.0,0.03,co_98f3b4794b,-0.03
,제조업,비금속 광물제품 제조업,경상북도,성주군,우수,0.0,0.01,co_7179a7fb07,-0.01
,제조업,기타 기계 및 장비 제조업,경상북도,영천시,최우수,0.08,0.0,co_6527c64c4b,0.08
,제조업,섬유제품 제조업; 의복제외,대구광역시,달서구,우수,0.0,0.02,co_cc321439ef,-0.02
,제조업,고무 및 플라스틱제품 제조업,대구광역시,달성군,최우수,0.04,0.08,co_9ba48f7e4b,-0.04
,제조업,자동차 및 트레일러 제조업,대구광역시,달서구,최우수,0.0,0.01,co_68ec644e25,-0.01
,제조업,전기장비 제조업,부산광역시,사상구,최우수,0.22,0.0,co_5295ebafcc,0.22
,제조업,기타 운송장비 제조업,부산광역시,사상구,최우수,0.1,0.0,co_9193e73224,0.1
,제조업,섬유제품 제조업; 의복제외,대구광역시,북구,최우수,0.13,0.0,co_af21bdb34f,0.13
,제조업,기타 운송장비 제조업,대구광역시,수성구,우수,0.03,0.01,co_224f2f7187,0.019999999999999997
,제조업,자동차 및 트레일러 제조업,대구광역시,달성군,최우수,1.7,1.7,co_92a9a47a61,0.0
,제조업,기타 기계 및 장비 제조업,대구광역시,달서구,최우수,0.1,0.0,co_4fccdf1499,0.1
,제조업,"의료, 정밀, 광학기기 및 시계 제조업",대구광역시,북구,우수,0.02,0.01,co_4ee653d838,0.01
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,경상북도,구미시,최우수,0.0,0.07,co_0bd037052b,-0.07
,제조업,기타 제품 제조업,경상북도,경산시,최우수,0.0,0.03,co_8b0bd6948d,-0.03
,제조업,가구 제조업,대구광역시,달성군,우수,0.0,0.02,co_53b952807f,-0.02
,제조업,기타 운송장비 제조업,대구광역시,달성군,최우수,0.0,0.34,co_3dad62f34b,-0.34
,제조업,기타 운송장비 제조업,서울특별시,구로구,우수,0.0,0.09,co_3de5a0bd4d,-0.09
,제조업,자동차 및 트레일러 제조업,경상남도,창원시 진해구,최우수,0.0,0.26,co_bab2df06bf,-0.26
,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",대구광역시,달성군,최우수,0.03,0.0,co_7cec10e73a,0.03
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,경상남도,김해시,최우수,0.0,0.07,co_54925be060,-0.07
,제조업,"가죽, 가방 및 신발 제조업",부산광역시,강서구,우수,0.0,0.1,co_e9ad13d683,-0.1
,제조업,기타 운송장비 제조업,부산광역시,강서구,최우수,0.05,0.0,co_f47b003216,0.05
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,경상북도,칠곡군,최우수,0.0,0.45,co_4d8677a55f,-0.45
,제조업,금속가공제품 제조업; 기계 및 가구 제외,대구광역시,서구,최우수,0.02,0.0,co_767daab7c0,0.02
,제조업,금속가공제품 제조업; 기계 및 가구 제외,경상남도,김해시,최우수,0.09,0.01,co_2e5f64f778,0.08
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,경상북도,상주시,최우수,0.0,0.05,co_20ee17e661,-0.05
,제조업,자동차 및 트레일러 제조업,대구광역시,달성군,최우수,0.92,0.04,co_92a9a47a61,0.88
,제조업,기타 기계 및 장비 제조업,경상북도,경주시,최우수,0.24,0.0,co_485b350810,0.24
,제조업,금속가공제품 제조업; 기계 및 가구 제외,경상북도,경산시,일반,0.0,0.01,co_8a5a1a92f6,-0.01
,제조업,인쇄 및 기록매체 복제업,인천광역시,서구,최우수,0.0,0.08,co_883d026748,-0.08
,제조업,"의료, 정밀, 광학기기 및 시계 제조업",대구광역시,달서구,최우수,0.22,0.0,co_932e854236,0.22
,제조업,섬유제품 제조업; 의복제외,대구광역시,달성군,최우수,0.09,0.0,co_98f3b4794b,0.09
,제조업,식료품 제조업,경상북도,고령군,최우수,0.01,0.0,co_b5e126e85f,0.01
,제조업,전기장비 제조업,경상북도,성주군,최우수,0.0,0.01,co_6f4c708912,-0.01
,제조업,"가죽, 가방 및 신발 제조업",서울특별시,송파구,최우수,0.0,2.1,co_42728f167a,-2.1
,제조업,자동차 및 트레일러 제조업,경상북도,고령군,최우수,0.0,0.06,co_f0524da092,-0.06
,제조업,전기장비 제조업,경상북도,포항시 북구,최우수,0.0,0.13,co_02e45c8f5d,-0.13
,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",경기도,평택시,최우수,0.0,0.53,co_37072bca7a,-0.53
,제조업,전기장비 제조업,경기도,성남시 분당구,최우수,0.85,0.0,co_83ef59839a,0.85
,제조업,"가죽, 가방 및 신발 제조업",서울특별시,송파구,최우수,0.0,0.75,co_42728f167a,-0.75
,제조업,기타 기계 및 장비 제조업,경상북도,경산시,최우수,0.0,0.01,co_94b03833bf,-0.01
,제조업,섬유제품 제조업; 의복제외,대구광역시,서구,최우수,0.01,0.0,co_df368fdf5c,0.01
,제조업,고무 및 플라스틱제품 제조업,경상북도,포항시 남구,우수,0.04,0.0,co_33dc58bab8,0.04
,제조업,"펄프, 종이 및 종이제품 제조업",경기도,화성시,일반,0.0,0.01,co_a5f6fd36ac,-0.01
,제조업,섬유제품 제조업; 의복제외,서울특별시,마포구,우수,1.4,0.36,co_2587d420b4,1.04
,제조업,기타 기계 및 장비 제조업,대구광역시,서구,최우수,0.0,0.01,co_d0a461a24c,-0.01
,제조업,목재 및 나무제품 제조업; 가구 제외,인천광역시,서구,최우수,0.0,0.02,co_3661fe5ac7,-0.02
,제조업,고무 및 플라스틱제품 제조업,경상북도,칠곡군,최우수,0.0,0.05,co_21c610c5a7,-0.05
,제조업,고무 및 플라스틱제품 제조업,경상북도,문경시,일반,0.04,0.0,co_b82e813d3e,0.04
,제조업,자동차 및 트레일러 제조업,경상북도,경주시,최우수,0.08,0.0,co_e29234a48c,0.08
,제조업,비금속 광물제품 제조업,경상북도,경산시,최우수,0.0,0.02,co_0d8f3f2e59,-0.02
,제조업,고무 및 플라스틱제품 제조업,경상북도,칠곡군,최우수,0.0,0.13,co_21c610c5a7,-0.13
,제조업,"의료, 정밀, 광학기기 및 시계 제조업",경상북도,구미시,최우수,0.0,0.11,co_ab4d27a75e,-0.11
,제조업,1차 금속 제조업,부산광역시,강서구,최우수,0.0,0.21,co_8ddd11c396,-0.21
,제조업,1차 금속 제조업,부산광역시,강서구,최우수,0.23,0.04,co_8ddd11c396,0.19
,제조업,기타 기계 및 장비 제조업,경기도,화성시,우수,0.38,0.0,co_90ec181474,0.38
,제조업,기타 운송장비 제조업,경상북도,김천시,최우수,0.0,1.0,co_16039d6194,-1.0
,제조업,"의료, 정밀, 광학기기 및 시계 제조업",대구광역시,북구,우수,0.01,0.0,co_4ee653d838,0.01
,제조업,섬유제품 제조업; 의복제외,대구광역시,동구,우수,0.19,0.0,co_052ddc772b,0.19
,제조업,고무 및 플라스틱제품 제조업,경상남도,창녕군,최우수,0.03,0.0,co_37acf2adb6,0.03
,제조업,목재 및 나무제품 제조업; 가구 제외,인천광역시,서구,우수,0.0,0.07,co_bdef0a1af7,-0.07
,제조업,목재 및 나무제품 제조업; 가구 제외,경상북도,포항시 남구,일반,0.0,0.04,co_38aa970a0a,-0.04
,제조업,자동차 및 트레일러 제조업,대구광역시,북구,최우수,0.0,1.0,co_0c4b3f4600,-1.0
,제조업,1차 금속 제조업,서울특별시,영등포구,최우수,3.9,2.7,co_793baa44aa,1.1999999999999997
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,경상북도,경산시,최우수,0.0,0.02,co_9918fd5e36,-0.02
,제조업,1차 금속 제조업,부산광역시,강서구,우수,0.34,0.0,co_8eff985413,0.34
,제조업,"의료, 정밀, 광학기기 및 시계 제조업",대구광역시,동구,최우수,1.5,0.05,co_c106f846a0,1.45
,제조업,기타 기계 및 장비 제조업,경기도,화성시,최우수,0.0,0.04,co_923dad70f2,-0.04
,제조업,1차 금속 제조업,경상북도,포항시 북구,최우수,0.0,2.4,co_488f633bd9,-2.4
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,경상북도,구미시,최우수,0.28,0.02,co_0bd037052b,0.26
,제조업,전기장비 제조업,경기도,평택시,우수,0.0,0.91,co_70b111517d,-0.91
,제조업,"전자부품, 컴퓨터, 영상, 음향 및 통신장비 제조업",경기도,안산시 단원구,우수,0.0,0.03,co_21d2126448,-0.03
,제조업,자동차 및 트레일러 제조업,대구광역시,달성군,일반,0.0,0.03,co_11a1ce4e22,-0.03
,제조업,섬유제품 제조업; 의복제외,경상북도,구미시,최우수,1.3,0.0,co_b4cfa32295,1.3
,제조업,기타 기계 및 장비 제조업,경기도,평택시,우수,0.1,0.0,co_48adffe534,0.1
,제조업,1차 금속 제조업,경상남도,창녕군,우수,1.2,1.2,co_e333b09621,0.0
,제조업,전기장비 제조업,경상북도,칠곡군,최우수,0.0,0.58,co_6452cdaeac,-0.58
,제조업,"가죽, 가방 및 신발 제조업",대구광역시,북구,최우수,0.0,0.04,co_7bdd66f158,-0.04
,제조업,기타 기계 및 장비 제조업,경상남도,함안군,최우수,0.0,0.01,co_da734548e1,-0.01
,제조업,기타 기계 및 장비 제조업,대구광역시,달서구,최우수,0.0,0.02,co_4fccdf1499,-0.02
,제조업,섬유제품 제조업; 의복제외,서울특별시,중구,우수,0.0,0.05,co_8fbe9a02b7,-0.05
,제조업,기타 제품 제조업,경상북도,포항시 북구,최우수,0.0,0.01,co_140e62e795,-0.01
,제조업,"가죽, 가방 및 신발 제조업",서울특별시,송파구,일반,0.0,0.07,co_e55e3f8932,-0.07
,제조업,식료품 제조업,경상북도,김천시,최우수,0.03,0.0,co_dc961018dc,0.03
,제조업,자동차 및 트레일러 제조업,경상남도,김해시,우수,0.03,0.0,co_d55654708e,0.03
,제조업,섬유제품 제조업; 의복제외,경상북도,칠곡군,우수,0.09,0.0,co_b9c95ff379,0.09
,제조업,섬유제품 제조업; 의복제외,경상북도,칠곡군,일반,0.0,0.03,co_0c5e8e2ce4,-0.03
,제조업,기타 기계 및 장비 제조업,대구광역시,달성군,최우수,1.3,1.1,co_5f44a36f3b,0.19999999999999996
,제조업,자동차 및 트레일러 제조업,대구광역시,달서구,최우수,1.3,0.53,co_68ec644e25,0.77
,제조업,자동차 및 트레일러 제조업,대구광역시,달성군,최우수,0.04,0.0,co_92a9a47a61,0.04
,제조업,기타 기계 및 장비 제조업,대구광역시,달서구,최우수,0.0,5.7,co_4fccdf1499,-5.7
,제조업,자동차 및 트레일러 제조업,경상북도,경산시,최우수,0.99,0.0,co_807818fd5b,0.99
,제조업,"펄프, 종이 및 종이제품 제조업",서울특별시,강남구,최우수,1.4,0.0,co_edd9b3bbfe,1.4
,제조업,식료품 제조업,대구광역시,달서구,최우수,0.0,0.36,co_811b0f4bfa,-0.36
,제조업,화학물질 및 화학제품 제조업; 의약품 제외,대구광역시,중구,최우수,0.01,0.0,co_f7900f59af,0.01
,제조업,기타 운송장비 제조업,대구광역시,북구,최우수,0.05,0.0,co_6308f2056f,0.05
,제조업,섬유제품 제조업; 의복제외,대구광역시,북구,최우수,1.6,0.13,co_af21bdb34f,1.4700000000000002
,제조업,기타 기계 및 장비 제조업,대구광역시,동구,최우수,0.0,0.13,co_198421a3f5,-0.13
,제조업,"펄프, 종이 및 종이제품 제조업",서울특별시,강남구,최우수,0.02,0.43,co_edd9b3bbfe,-0.41
,제조업,식료품 제조업,경상북도,영천시,최우수,0.0,2.4,co_42d9774360,-2.4
,제조업,자동차 및 트레일러 제조업,경상북도,영천시,최우수,15.0,0.02,co_1ae957a0db,14.98
,제조업,"펄프, 종이 및 종이제품 제조업",경상북도,경산시,최우수,0.0,0.34,co_1a6dad89ac,-0.34
