company_id,trades,pnl_sum,pnl_mean,pnl_std
584,1,111.21394452971646,111.21394452971646,
586,7,-3945.6456386658983,-563.6636626665569,1257.1545304492229
588,22,-1648.766297505018,-74.94392261386446,251.61539299144027
591,26,3115.550625915667,119.82887022752564,833.6994130871351
592,8,-14741.361621031487,-1842.6702026289358,4422.516186235932
593,23,-174.94748665001174,-7.606412463043989,26.764643458871795
594,12,-152.64215180376314,-12.720179316980262,38.81164081676907
595,6,1075.1555202711352,179.19258671185585,864.4300230242211
596,16,-394.39280556771064,-24.649550347981915,100.86542952986404
597,21,-1331.2951292114828,-63.395006152927756,260.83215034921034
598,1,13.345673343565975,13.345673343565975,
599,3,-184.85477262805216,-61.618257542684056,141.1955070315757
601,8,110.82442257168725,13.853052821460906,107.37154621551494
602,3,-57.66486115376942,-19.22162038458981,23.037070452095005
603,3,-872.8579029182315,-290.9526343060772,672.4714344875318
604,14,-10368.912551750078,-740.6366108392913,939.0001021460863
605,26,-59852.089810076934,-2302.003454233728,5742.7165525660575
606,2,497.3285688572105,248.66428442860524,21.375839290972717
607,18,-853.0373059631685,-47.39096144239825,155.22462186428345
608,1,13.345673343565975,13.345673343565975,
609,16,7716.390056394543,482.2743785246589,2313.483877630695
610,5,-50038.10054608295,-10007.62010921659,17265.974311848884
612,20,-2413.7795763502004,-120.68897881751002,1751.282322317478
615,4,-920.5225996055998,-230.13064990139995,482.58843750619616
616,1,166.8209167945747,166.8209167945747,
618,1,8363.288628634678,8363.288628634678,
619,3,-273.08602231970536,-91.02867410656846,180.69704714204326
620,5,320.3683559963704,64.07367119927407,157.65523902103064
621,2,-139.87942949574418,-69.93971474787209,112.8987022502353
622,7,5.544440527849876,0.7920629325499823,21.187688693749827
623,15,-10302.131683364509,-686.8087788909672,3524.769613174856
625,2,-1816.7112851940458,-908.3556425970229,2333.7845521155136
626,1,164.86205334050368,164.86205334050368,
627,10,-4020.2758680649763,-402.02758680649765,8341.644773999067
628,17,-237.27873689850864,-13.957572758735802,36.549382745573574
629,1,19.78344640086044,19.78344640086044,
630,5,-1353.7456686014882,-270.74913372029766,425.1438396615789
633,4,-6588.60018600906,-1647.150046502265,1721.9582717062437
634,3,-6409.579038427775,-2136.5263461425916,2004.7824573556275
635,1,263.7792853448059,263.7792853448059,
638,2,-1388.1737718190552,-694.0868859095276,1401.2573606772316
639,4,-131.04867693217062,-32.762169233042655,88.46148236306632
640,2,-3150.775425378546,-1575.387712689273,3067.27521559844
641,1,79.13378560344177,79.13378560344177,
642,12,-90.98376888149926,-7.581980740124938,17.36499906201014
643,12,-7407.720878638431,-617.3100732198692,3399.6384586109225
644,3,-787.4494004720191,-262.483133490673,437.05835845816733
645,6,-12516.903231379787,-2086.1505385632977,5829.209640352291
646,7,-653.1378975845425,-93.30541394064893,136.454748456322
647,8,-578.1217951303997,-72.26522439129997,110.36247597473722
648,26,-2181.665531236218,-83.91021273985454,188.51815893183863
649,2,-110.20425989445351,-55.10212994722676,133.88221590816883
650,10,-863.5046065123728,-86.35046065123728,265.09828660999443
652,4,-4066.908392663274,-1016.7270981658185,1581.558959444541
653,5,-261.69207586052914,-52.338415172105826,93.42954830210964
656,2,12.015827828107504,6.007913914053752,61.448572187620236
657,3,-39585.746918375335,-13195.248972791778,22733.84266718595
658,9,-691.8900397059175,-76.87667107843528,242.68437083896035
662,4,-96.77816176183225,-24.194540440458063,74.29041202055865
663,1,478.09995468746064,478.09995468746064,
665,7,-2376.1485903843873,-339.449798626341,653.7598491168139
666,5,-37.36280700227404,-7.472561400454808,15.85252202976469
667,9,-2047.4118988409675,-227.49021098232973,470.55819229599246
670,2,31.799274228967946,15.899637114483973,75.43758129290924
671,1,-262.09951721830515,-262.09951721830515,
673,17,-4042.093760558463,-237.77022120932136,506.76011803911047
674,6,-2541.555455361191,-423.59257589353183,547.7294859147659
675,3,-447.9284366257193,-149.30947887523976,1190.7643921475355
677,5,2221.1707661826536,444.2341532365307,3404.2536367430157
678,1,79.13378560344177,79.13378560344177,
679,4,-62400.0855468825,-15600.021386720626,19278.4938840555
680,5,-365.5342101059731,-73.10684202119462,101.905693759191
683,4,-61.49451880488125,-15.373629701220313,21.035151164785198
684,29,-4221.585641369394,-145.57191866791013,650.6683098071114
685,1,9.89172320043022,9.89172320043022,
687,5,-109.94196485833315,-21.98839297166663,50.39188213064035
689,5,-117.26288533166559,-23.452577066333117,24.07327924220661
690,1,79.13378560344177,79.13378560344177,
691,11,-5180.061189640485,-470.9146536036805,1152.169623515515
694,21,3262.8916728347385,155.37579394451137,2960.9729509411627
695,3,-1153.0063937706097,-384.33546459020323,597.1421799225108
697,1,29.675169601290666,29.675169601290666,
699,2,-220.40851978890703,-110.20425989445351,267.76443181633766
700,1,19.78344640086044,19.78344640086044,
701,3,-357.66332799623297,-119.22110933207766,174.7914576403877
702,29,5166.797799458553,178.16544136063973,1381.0801349306025
703,11,-121.4046745224359,-11.036788592948717,54.66897777553733
705,2,-157.53877126892732,-78.76938563446366,153.363760779922
709,1,577.0171866917628,577.0171866917628,
710,1,9.89172320043022,9.89172320043022,
712,4,-18600.133629596683,-4650.033407399171,6641.718818396442
713,3,-40.38338709125236,-13.461129030417453,39.844382870394
714,6,-427926.57244478463,-71321.0954074641,209343.16067868107
715,10,-1273.2997277259815,-127.32997277259815,254.11820056333434
718,4,-88.38942845639006,-22.097357114097516,28.80776772627889
722,27,-8002.8082629380115,-296.40030603474116,1701.8360297857057
726,2,-971.3676228353925,-485.68381141769623,989.9558304132247
728,3,-846.543678886477,-282.1812262954923,408.3977509169922
731,1,9.89172320043022,9.89172320043022,
732,1,-19.822562880528853,-19.822562880528853,
733,17,-3144.982317007689,-184.9989598239817,335.98909495082853
734,2,1040.1228393693373,520.0614196846686,2994.9245150920065
735,6,662.2218482308722,110.3703080384787,226.47596736263847
737,26,-1274.9650829496982,-49.03711857498839,384.0232252532639
738,3,-48209.84668579042,-16069.948895263473,44682.358990198314
739,2,-1093.6084756200173,-546.8042378100087,815.2649963898645
741,17,-1358.209825916244,-79.89469564213199,192.2423658944609
742,9,-45361.26402890823,-5040.140447656469,12020.73210545493
743,11,205.38845190767938,18.67167744615267,92.78734428133829
744,13,-225558.46678503396,-17350.651291156457,44008.61327954113
746,8,-2476.3877025383113,-309.5484628172889,567.2349500781937
747,5,-1443.5654954282027,-288.7130990856405,503.6345029851126
749,1,1071.6033467132738,1071.6033467132738,
750,24,-3308.840134298743,-137.8683389291143,432.82287782455614
751,24,-5965.110738145243,-248.5462807560518,3265.979748944147
752,1,-2371.3765843560946,-2371.3765843560946,
753,2,-1061.5647455184317,-530.7823727592158,327.02283943429165
756,3,-292.5186989596935,-97.5062329865645,143.0201334975331
758,10,-379.074260754864,-37.9074260754864,60.45587409697018
759,2,-152.0959087069417,-76.04795435347086,82.62768150240551
760,4,-92.8715146227083,-23.217878655677076,11.526968985231482
767,14,-14118.143253526538,-1008.4388038233241,3266.3665506311145
768,5,-78.26246546746926,-15.65249309349385,37.39013691629223
769,3,-100.23476113348319,-33.4115870444944,37.064770378488376
770,3,-660.9899286742524,-220.3299762247508,302.72331991035895
771,4,-99.92005880246737,-24.98001470061684,10.908405193403299
774,2,-650.226557552307,-325.1132787761535,300.92331160643505
775,5,-421.3276447184656,-84.26552894369311,96.80667029754399
778,3,-434.2908108054652,-144.76360360182173,103.86216525934162
779,2,-1707.7573988212384,-853.8786994106192,60.27136227076338
780,14,-73.96275644504158,-5.2830540317886845,19.380717369210156
781,5,-71.77611078072096,-14.35522215614419,15.146184336377223
782,1,-2059.3533495723977,-2059.3533495723977,
783,4,-127.27280063600152,-31.81820015900038,18.8856323885522
784,2,-2099.3858614563856,-1049.6929307281928,1431.5378801141767
785,2,-236.25503425714007,-118.12751712857003,61.15333911509305
788,4,-28179.22264257272,-7044.80566064318,7051.368846259197
789,1,-74.8855763480872,-74.8855763480872,
790,1,-119816.9221569395,-119816.9221569395,
791,1,-37.4427881740436,-37.4427881740436,
792,7,-388.2133196274062,-55.45904566105803,96.9303919530336
793,6,-2521.386896351431,-420.23114939190515,567.6635224719168
794,7,-364.4735001717918,-52.06764288168454,62.27331130021474
795,4,-193.42812555764561,-48.357031389411404,57.547957996207465
797,1,-1622.5208208752226,-1622.5208208752226,
799,17,-550.4503477711644,-32.3794322218332,83.24699422226114
800,6,-5885.039455821213,-980.8399093035355,1295.7758105232124
801,12,-137.59366508243718,-11.466138756869766,12.20313138332177
804,15,-136.9287475558171,-9.128583170387806,32.98044156033206
805,7,-1023.7109041254311,-146.24441487506158,416.1220354569324
806,1,-4867.562462625668,-4867.562462625668,
808,30,-1224.4160801425026,-40.81386933808342,114.51871107061785
809,1,-149.7711526961744,-149.7711526961744,
810,1,-624.0464695673933,-624.0464695673933,
812,4,-357.2536385895688,-89.3134096473922,86.72326742162817
813,5,-777.5000363008493,-155.50000726016987,274.7366041673001
814,1,-811.2604104376113,-811.2604104376113,
817,1,-112.32836452213078,-112.32836452213078,
818,1,-74.8855763480872,-74.8855763480872,
819,1,-149.7711526961744,-149.7711526961744,
820,3,-2160.253259633678,-720.0844198778927,1213.9598776851296
822,29,-2459.247173794546,-84.80162668257056,171.59626459663548
823,10,-1990.2548935293066,-199.02548935293066,436.9266389502698
827,7,-1789.5483823921943,-255.64976891317062,276.23519772624434
828,3,-2492.6990324259054,-830.8996774753018,706.9414200050292
829,5,-119.83207232871251,-23.966414465742503,72.04208883984862
830,20,-459.6328338081456,-22.98164169040728,52.0939072585905
831,8,-187.8061608977048,-23.4757701122131,203.8844459103689
833,19,-6002.56703263182,-315.92458066483266,651.9211493013046
834,8,-10126.389620235206,-1265.7987025294008,2087.0094181377167
837,17,-706.3068203250224,-41.547460019118965,82.16406689717533
838,7,-2461.2812336905467,-351.61160481293524,448.34410309653134
839,3,-244.52803226311514,-81.50934408770505,94.93025147377567
841,1,-624.0464695673933,-624.0464695673933,
842,5,-5438.011428906477,-1087.6022857812954,1769.8871695956689
843,5,-492.6949734532686,-98.53899469065371,130.8022801748587
845,7,-4815.631299274645,-687.9473284678064,1047.3839161968158
846,19,-90242.40713831835,-4749.600375700966,7743.186845202199
847,8,-92283.20204311168,-11535.40025538896,23784.482191322633
848,1,-37.4427881740436,-37.4427881740436,
850,27,-73621.84929509314,-2726.735159077524,9935.04449874684
851,20,-656.4866069165938,-32.824330345829694,99.54818520286454
853,2,-234.98184009259936,-117.49092004629968,138.12391531853257
854,7,-2192.8491848376325,-313.2641692625189,468.2732030586058
855,1,-80.68472895452643,-80.68472895452643,
856,5,-107.21456799246317,-21.442913598492634,113.12922206827993
860,2,-1152.155614674409,-576.0778073372045,706.708791400083
863,4,-68514.57231923811,-17128.643079809528,12112.357298868137
864,19,-199.1633912221084,-10.482283748532021,66.71181472196862
865,5,-24521.37072718634,-4904.274145437268,4169.768594151933
867,19,-2024.8076281446456,-106.56882253392871,240.83458495274175
868,15,-185.9215283279842,-12.394768555198945,58.831228678164564
869,2,-90.7231534525516,-45.3615767262758,87.98962693492427
871,8,-271.9179641443833,-33.98974551804791,63.29613084831016
872,2,-37.46772592114741,-18.733862960573706,11.541462913480496
873,12,-142.9884743274027,-11.915706193950227,34.504652269415885
875,3,-298.19608250306646,-99.39869416768882,83.79232155337948
876,1,-107.57963860603525,-107.57963860603525,
877,7,-1033.6433719093338,-147.66333884419055,195.60424693272188
878,17,-4540.874415177608,-267.1102597163299,595.0858227075898
879,4,-401.49738289835324,-100.37434572458831,128.18557123445325
880,6,-4004.5739513065173,-667.4289918844196,1045.7521378410147
881,10,-333.13313841637546,-33.313313841637544,226.85900749806387
883,4,-21876.9081723209,-5469.227043080225,5054.96030846534
884,30,-5820.787191392541,-194.0262397130847,837.9606805980729
887,6,-2010.9092138550316,-335.1515356425053,762.1073045268957
889,3,-173.1475589721189,-57.7158529907063,38.682950790257735
891,1,-134.47454825754406,-134.47454825754406,
892,4,-8231.833925050498,-2057.9584812626244,3416.6401073667084
898,4,-42.52343600405608,-10.63085900101402,12.056142172044385
899,1,-26.89490965150881,-26.89490965150881,
900,8,-55.93415243130862,-6.991769053913577,68.5824846189788
902,6,-843.9645787186479,-140.66076311977466,271.4138410110991
904,4,-203.04993178691151,-50.76248294672788,56.93954787565504
905,4,-556.7385041716232,-139.1846260429058,227.10987779279662
908,18,-2820.3260167082085,-156.68477870601157,742.3902326833577
913,2,-1617.2188511804084,-808.6094255902042,1138.5623429453842
914,16,-225.86311583527603,-14.116444739704752,39.44007395035432
917,5,-7323.824580317025,-1464.764916063405,3506.502752506213
918,2,-683.1999668504491,-341.59998342522454,150.82377033300324
919,2,-74.93545184229482,-37.46772592114741,23.08292582696099
920,14,-632.0335296206375,-45.145252115759824,276.76258006356505
924,23,-1284.0811528380311,-55.82961534078396,175.79861174410104
926,28,-2246.235377898928,-80.22269206781887,295.55325016176647
931,5,-489.00289197435353,-97.80057839487071,131.76159480156804
933,5,-296.92321572009604,-59.38464314401921,95.36030408950688
935,5,-597.8741592274172,-119.57483184548343,76.83505075665886
936,3,-659.1394477436158,-219.71314924787194,167.1294806970463
937,2,-256.15127522309746,-128.07563761154873,161.19001017183143
939,6,-1084.556540366696,-180.75942339444933,285.67764267090615
940,3,-273.6786533983951,-91.22621779946503,73.88429938414319
941,19,980.5507611459564,51.6079347971556,325.18203922301615
942,8,-108.34217885868904,-13.54277235733613,35.05065686535494
943,2,-101.83036149380364,-50.91518074690182,42.1004988209424
947,2,-216.7075636880665,-108.35378184403325,36.94034212156663
949,2,-530.4922893915792,-265.2461446957896,222.97411124411082
950,1,-14343.951814138032,-14343.951814138032,
951,6,-588.4030234863363,-98.06717058105606,199.5476366498246
953,6,-298.86299663655683,-49.81049943942614,65.56525033227094
955,1,-717.1975907069017,-717.1975907069017,
957,6,-90.6907852001609,-15.115130866693484,22.37957498044474
958,19,-1483.6464104265297,-78.08665318034366,159.41770405986014
960,3,-81.21996126825064,-27.073320422750214,62.4195153102222
961,1,-58.73786816465888,-58.73786816465888,
963,6,-1567.740221156735,-261.2900368594558,486.62280514985065
964,2,-225.29767113492363,-112.64883556746182,149.34136427104
965,20,-2481.8244337966903,-124.09122168983451,355.68034594830556
966,1,-3.524272089879533,-3.524272089879533,
967,3,-163.399128065473,-54.46637602182434,74.91570846751263
969,12,-118.39776600139693,-9.866480500116412,492.0630713160232
971,2,-58041.70822402244,-29020.85411201122,33387.14376901846
975,6,-110.27748856757088,-18.379581427928482,15.433409443659324
977,7,-198.66498499167756,-28.380712141668223,59.4472233958271
978,6,-1833.0955525278403,-305.5159254213067,680.4013779963232
980,3,-3514.1771522117865,-1171.3923840705954,1528.2573496769467
982,1,-10.572816269638599,-10.572816269638599,
983,9,-31.052468298918914,-3.450274255435435,18.505398407341232
984,15,-1011.3356064229296,-67.42237376152863,2189.736332550973
985,7,-5555.412593006067,-793.6303704294381,4168.872432560164
986,24,-11314.721676049134,-471.44673650204726,1975.127960801996
987,2,239.3127582395933,119.65637911979665,174.20374756267387
988,4,-115.53311253479188,-28.88327813369797,47.96602870378526
989,4,-86158.94099207794,-21539.735248019486,18357.837666553954
990,4,54.823489371975164,13.705872342993791,15.253829619197782
994,1,-64.61165498112477,-64.61165498112477,
997,1,-64.61165498112477,-64.61165498112477,
1001,2,-97.53282697358482,-48.76641348679241,39.0616830193124
1004,3,-33.00106073993031,-11.00035357997677,0.47759127024241216
1005,3,-46.14713905907575,-15.382379686358583,7.567564699491397
1006,15,-134.87410783612668,-8.991607189075113,133.80460875248622
1007,1,-7.048544179759066,-7.048544179759066,
1009,15,-1504.7479060893086,-100.31652707262057,272.27544095513315
1015,12,278.22494584134563,23.18541215344547,107.34551617170774
1017,4,-205.7030334964575,-51.42575837411437,59.03943062013308
1018,1,-58.73786816465888,-58.73786816465888,
1019,3,-467.983498783201,-155.99449959440034,164.86688592969173
1021,1,-14.097088359518132,-14.097088359518132,
1023,5,16.114818889078236,3.2229637778156475,48.81975750591379
1024,2,-614.410058794904,-307.205029397452,260.0109504580807
1026,1,-3.524272089879533,-3.524272089879533,
1027,10,-71.69187442607688,-7.169187442607688,19.263921151161718
1028,1,-99.8543758799201,-99.8543758799201,
1029,1,-17.621360449397663,-17.621360449397663,
1030,4,-325.1007175392939,-81.27517938482347,42.9225149253467
1032,28,-4437.983983387612,-158.499427978129,793.7290832450577
1034,5,-107.63223945701768,-21.526447891403535,68.46179753145347
1035,8,-3804.868906306524,-475.6086132883155,1351.4197629528092
1036,1,-3.524272089879533,-3.524272089879533,
1037,4,-65.7059865406795,-16.426496635169876,53.459438883700315
1038,16,-364.7914715204659,-22.79946697002912,219.57907074732407
1039,16,56.04241454184066,3.502650908865041,58.03068344134811
1041,21,692.190298237429,32.961442773210905,418.6394726775317
1043,9,-757.2214641774106,-84.13571824193451,1047.697741177281
1044,1,-21.82491269551646,-21.82491269551646,
1045,8,-485.54155272870037,-60.692694091087546,74.90543700402228
1046,1,-563.8102446341752,-563.8102446341752,
1048,2,-33.34070081804994,-16.67035040902497,7.289651893653135
1049,5,-512.1972370167604,-102.43944740335208,347.88719120799493
1050,1,-1327.6821889772514,-1327.6821889772514,
1051,3,-799.3243150734686,-266.44143835782285,340.35099507135726
1054,2,-656.6710127784052,-328.3355063892026,78.52293199914672
1057,1,-21.82491269551646,-21.82491269551646,
1059,4,-5617.032834242098,-1404.2582085605245,1955.4718181232179
1060,7,-493.3106418592221,-70.47294883703172,219.19055618726682
1063,5,-140.51386699739652,-28.102773399479304,29.33528498992324
1064,26,-980.7447486908093,-37.72095187272343,665.9017303620949
1066,1,-10.91245634775823,-10.91245634775823,
1067,7,-89.96364330369661,-12.85194904338523,21.872147606583102
1069,8,-191.601876727649,-23.950234590956125,233.24340283164642
1073,5,5611.700699119612,1122.3401398239225,2804.0872914834895
1076,1,-218.24912695516457,-218.24912695516457,
1077,7,143.422982788144,20.488997541163428,217.10316093395147
1078,5,-25.989441528708713,-5.197888305741743,17.742040049845016
1083,1,-43.64982539103292,-43.64982539103292,
1085,3,-165.19088426396888,-55.06362808798963,43.80066511368287
1086,1,-43.64982539103292,-43.64982539103292,
1087,1,-818.4342260818672,-818.4342260818672,
1089,1,-10.91245634775823,-10.91245634775823,
1090,1,-43.64982539103292,-43.64982539103292,
1091,5,-1119.027479726457,-223.8054959452914,674.7364434512394
1094,2,-111.53789057668331,-55.768945288341655,13.726063808808483
1098,2,-1919.6479164342713,-959.8239582171357,597.3928178005473
1099,1,-1036.6833530370318,-1036.6833530370318,
1101,4,-118.10637458429873,-29.526593646074684,47.74249101830614
1103,14,-7423.248868979244,-530.232062069946,2741.8766960189846
1104,5,2043.9673301633093,408.79346603266185,1503.1355765394119
1107,2,-146.5792840229625,-73.28964201148125,72.78211818249763
1108,14,1748.395650555431,124.88540361110222,923.6546629104325
1110,7,-184.4835524847934,-26.354793212113343,144.3527379127698
1111,2,-16.67035040902497,-8.335175204512485,3.6448259468265674
1112,4,-83.33333929259913,-20.833334823149784,41.39461194216694
1113,12,-8236.69747859966,-686.3914565499717,2900.6164582407205
1114,4,-400.0789566633519,-100.01973916583798,247.0857503726668
1116,5,-817.924981701781,-163.5849963403562,166.18538593447073
1117,1,-76.38719443430762,-76.38719443430762,
1119,27,-1056.7620031997574,-39.139333451842866,103.1674489056492
1120,15,-3279.5174376662476,-218.6344958444165,551.0014688409018
1121,1,-10.91245634775823,-10.91245634775823,
1122,3,6.234218782940543,2.0780729276468475,53.20108471016338
1123,9,376.52208923370324,41.835787692633694,394.73930676948464
1124,3,-1735.835323863971,-578.6117746213237,929.4792604922476
1125,2,-519.007147564906,-259.503573782453,378.9128084864308
1126,4,7.054548201007833,1.7636370502519583,324.4861542912432
1127,1,-6401.974390684828,-6401.974390684828,
1132,2,-18.16714722350632,-9.08357361175316,33.451518300856506
1134,8,-770.6101924204553,-96.32627405255691,546.7265036407873
1135,6,-352.0918985170713,-58.68198308617855,141.34132708423692
1136,5,0.14103131687514647,0.028206263375029295,94.29281669364539
1138,15,-12770.567794951236,-851.3711863300824,2518.4806309714168
1141,3,150.3122799603579,50.1040933201193,146.75643473101897
1142,1,-34.547364367600444,-34.547364367600444,
1144,12,-1980.462012957116,-165.03850107975967,511.6613016249537
1147,2,-31.338351003062336,-15.669175501531168,5.873776761167769
1149,16,-1330.2292480939732,-83.13932800587332,387.5321437949918
1150,4,31.048766827242105,7.762191706810526,145.91443900213463
1152,3,-1469.4349631202406,-489.81165437341355,903.2168422918082
1153,6,4249.866866581437,708.3111444302394,1789.2391515106274
1156,26,-7093.875455127816,-272.84136365876213,2048.9587525574893
1157,1,-17.273682183800222,-17.273682183800222,
1158,3,-7.195300241987621,-2.3984334139958734,19.324128460627524
1159,23,-1676.4241258273294,-72.88800547075346,568.280572532889
1162,2,-31.338351003062336,-15.669175501531168,5.873776761167769
1163,4,9015.920516105114,2253.9801290262785,84767.20712490314
1165,9,-1371.824463880551,-152.42494043117233,3489.446319766942
1166,4,-198.78618343267564,-49.69654585816891,635.9120244074317
1167,9,1313.9442635469313,145.99380706077014,257.5924382341436
1168,1,-335.87715357389317,-335.87715357389317,
1170,1,-5.75789406126674,-5.75789406126674,
1171,3,246.58109671759337,82.19369890586445,353.4171518858086
1172,13,-557.3426160230756,-42.87250892485197,97.61267558863312
1174,16,-13533.75623324432,-845.85976457777,3302.0486094687612
1175,10,-811.5425208807401,-81.154252088074,226.06804331166444
1181,3,-77.0673024900999,-25.6891008300333,58.53516299766832
1182,20,-21508.711840454715,-1075.4355920227358,2398.9342203157616
1185,7,-335.1723351767372,-47.88176216810531,288.32252075585615
1188,16,-56.469706308154485,-3.5293566442596553,111.59315056902737
1190,8,-93.22263496129058,-11.652829370161323,52.01535270667118
1192,2,-837.8898023076938,-418.9449011538469,31.81081576607823
1193,4,-276.75536334052356,-69.18884083513089,584.3135321368192
1194,27,-1462.401555675877,-54.16302058058804,227.4152088267028
1195,3,-13490.034932261296,-4496.678310753766,5549.699408981919
1196,2,-464.0362267790589,-232.01811338952945,279.2658114387856
1198,23,-421.65054277346155,-18.332632294498328,62.87455758303777
1200,2,-13013.575463934525,-6506.7877319672625,516.236127736654
1201,6,858.6835870858133,143.11393118096888,1105.9876174901285
1202,3,-23933.23002445067,-7977.743341483557,23074.925275564663
1204,1,-59.46768864158656,-59.46768864158656,
1206,8,-105.47231419685448,-13.18403927460681,141.264102458464
1209,3,-152.83079184893933,-50.94359728297977,340.593442074739
1214,20,-487.9517282016246,-24.397586410081228,61.6507640018445
1215,2,-1764.9220868938992,-882.4610434469496,2396.3454687542717
1217,14,-2030.2340358256229,-145.01671684468735,374.96047979536877
1218,4,-7582.302832640042,-1895.5757081600104,4023.4391710829846
1219,3,1270.8165607559386,423.6055202519795,969.5215201348158
1220,25,-29785.604621723658,-1191.4241848689462,7732.488456636677
1221,20,11149.128270149726,557.4564135074863,5327.8221487436995
1222,3,-1082.7905564965868,-360.9301854988623,603.3244551500051
1223,1,-138.757940163702,-138.757940163702,
1224,3,-302.99927530134323,-100.99975843378108,148.7742661274923
1225,3,5.847704729163304,1.9492349097211015,19.65479937316204
1229,19,-12350.056524077983,-650.0029749514728,1867.2974008569404
1230,2,-232.7120084647403,-116.35600423237015,489.5589636392467
1231,8,-927.8184379484189,-115.97730474355237,830.7827950989398
1232,5,-145.438087973082,-29.087617594616397,54.34957184616056
1233,1,-19.822562880528853,-19.822562880528853,
1235,1,-59.46768864158656,-59.46768864158656,
1236,5,-13396.893436834283,-2679.378687366857,8521.8065028059
1237,4,45.862535957126184,11.465633989281546,51.52376481879091
1239,2,-683.7619635870121,-341.88098179350607,1198.5075148284382
1241,11,-3095.6377102040533,-281.4216100185503,822.4715950131016
1242,1,-495.56407201322133,-495.56407201322133,
1243,1,-138.757940163702,-138.757940163702,
1245,5,-308.8927204870406,-61.77854409740812,171.75076421859328
1250,3,-20.725384107474696,-6.908461369158232,29.72251040114145
1253,3,255.25881309812098,85.08627103270699,203.973829525222
1254,2,-675.4045441187018,-337.7022720593509,503.58367114176576
1255,9,-3246.431458159951,-360.7146064622168,763.4271151508483
1258,6,10.13399107035448,1.6889985117257467,35.17390605114477
1259,2,-13.504796892066636,-6.752398446033318,74.55067833898484
1261,4,-48.52088537770159,-12.130221344425397,96.69535450845792
1263,4,1534.709976639396,383.677494159849,473.559422795593
1264,1,-19.822562880528853,-19.822562880528853,
1265,13,-5488.623519604202,-422.2018092003232,1464.943495640102
1266,2,-131.00276799451888,-65.50138399725944,131.6337525299668
1268,3,-368.9557488421702,-122.98524961405673,265.9035979913101
1269,1,-19.822562880528853,-19.822562880528853,
1270,1,-138.757940163702,-138.757940163702,
1271,5,78.51963700034509,15.703927400069016,37.325142474908915
1272,8,-475.96016865182753,-59.49502108147844,129.52498926563027
1273,4,826.1311146963578,206.53277867408946,353.55999421038365
1276,4,-1186.0782426383798,-296.51956065959496,479.55673873542577
1279,2,-389.7660994562451,-194.88304972812256,752.2827811078963
1281,4,-229.84779643842234,-57.461949109605584,253.5486577991359
1282,3,194.45147550947303,64.81715850315767,104.08988466919543
1283,3,-664.7922986115982,-221.59743287053274,982.6145089622462
1285,3,-73.4425467929521,-24.480848930984035,64.87102941033783
1287,8,-135.6169799432253,-16.95212249290316,49.332639762457354
1289,2,-42.51993812249947,-21.259969061249734,82.06721248449779
1290,25,-8000.022621693676,-320.00090486774707,2271.3239992295253
1295,7,-222.3524774015124,-31.764639628787485,1007.0330662961794
1296,2,-146.12390807602588,-73.06195403801294,64.87481730578673
1297,4,102.69474261387398,25.673685653468496,330.7173047207249
1298,15,-8042.892330762852,-536.1928220508568,2643.9094473660116
1300,3,-70.96688181497134,-23.655627271657114,51.32712476634543
1302,2,-96.12111906457747,-48.060559532288735,44.1654539607473
1303,8,-13.415813308320216,-1.676976663540027,42.52246927628798
1304,4,36.872966755482004,9.218241688870501,10.029667773343505
1305,2,32.95537851957634,16.47768925978817,2.69756632346109
1306,3,-246.87646028049738,-82.29215342683246,163.1355396759627
1307,6,695.0703035274363,115.84505058790604,372.6032972937039
1308,5,6015.282174186429,1203.056434837286,2229.0472405828546
1309,1,183.8515669980797,183.8515669980797,
1310,1,73.54062679923189,73.54062679923189,
1311,10,-436.48246663521576,-43.648246663521576,195.36981056462932
1312,1,735.4062679923188,735.4062679923188,
1314,7,31.353547675967583,4.479078239423941,77.69570763497263
1315,1,18.385156699807972,18.385156699807972,
1316,1,260.4563865806129,260.4563865806129,
1317,1,55.15547009942391,55.15547009942391,
1319,17,-473.0418482282036,-27.82599107224727,104.6519777276426
1320,11,-3595.8292718315215,-326.89357016650195,1480.604622533196
1322,1,1118.430365904985,1118.430365904985,
1324,14,-280.8821006304929,-20.06300718789235,130.82717029148316
1326,9,-139.2852824671253,-15.476142496347258,191.35822088392078
1327,24,-756.2325378160324,-31.509689075668017,112.7552539494936
1333,3,94.52675088612453,31.50891696204151,40.3483090910412
1335,4,608.4595664287829,152.11489160719572,200.03263024301495
1336,5,31026.916393531443,6205.383278706288,51204.86346496314
1337,2,97.30342696890423,48.65171348445212,48.19850773810135
1338,4,5222.90108161381,1305.7252704034524,1953.7621552626645
1339,1,36.770313399615944,36.770313399615944,
1340,1,2451.3542266410627,2451.3542266410627,
1341,1,73.54062679923189,73.54062679923189,
1342,3,38.67556132590404,12.891853775301348,26.801429868665025
1343,24,1478.2110382311225,61.59212659296344,244.46131053832488
1344,5,-23.91859379553379,-4.783718759106758,65.36983117444957
1346,1,352.3821700796528,352.3821700796528,
1348,6,3468.7968359812085,578.1328059968681,1943.079102410854
1349,9,-540.5069869468243,-60.05633188298048,365.8471372538445
1351,1,9.192578349903986,9.192578349903986,
1352,1,36.770313399615944,36.770313399615944,
1354,8,-1741.4179895394775,-217.6772486924347,635.188497587022
1356,1,9.192578349903986,9.192578349903986,
