company_id,trade_month,fix_month,trade_date_bd,fix_date_bd,notional_usd,pnl_krw,actual_maturity_days,forward_price_30d,forward_price_adjusted,maturity_adjustment,status
107,2023-09-30,,2023-09-27,,356.18423394614484,0.0,,,,,open
108,2024-12-31,,2024-12-31,,18.818021185301784,0.0,,,,,open
109,2024-01-31,,2024-01-31,,24.664483056728464,0.0,,,,,open
110,2022-02-28,,2022-02-28,,13.691273136479278,0.0,,,,,open
111,2024-12-31,,2024-12-31,,1577.1293945776733,0.0,,,,,open
112,2022-01-31,,2022-01-28,,5.445494535312984,0.0,,,,,open
113,2022-01-31,,2022-01-28,,2.722747267656492,0.0,,,,,open
114,2022-04-30,,2022-04-29,,18.99190097349294,0.0,,,,,open
115,2022-01-31,,2022-01-28,,13.613736338282461,0.0,,,,,open
116,2022-02-28,,2022-02-28,,45.637577121597594,0.0,,,,,open
117,2022-06-30,,2022-06-30,,55.237672715327115,0.0,,,,,open
118,2022-09-30,,2022-09-30,,2.7650177710513275,0.0,,,,,open
119,2022-02-28,,2022-02-28,,5.476509254591711,0.0,,,,,open
120,2022-05-31,,2022-05-31,,370.1915266688662,0.0,,,,,open
121,2024-09-30,,2024-09-30,,5.4036310628887225,0.0,,,,,open
122,2024-12-31,,2024-12-31,,13.44144370378699,0.0,,,,,open
123,2024-11-30,,2024-11-29,,2.70470632711295,0.0,,,,,open
124,2022-08-31,,2022-08-31,,8.294282683070985,0.0,,,,,open
125,2022-05-31,,2022-05-31,,5.484318913612832,0.0,,,,,open
126,2024-12-31,,2024-12-31,,2.6882887407573977,0.0,,,,,open
127,2024-11-30,,2024-11-29,,21.6376506169036,0.0,,,,,open
128,2024-12-31,,2024-12-31,,58.246256049743614,0.0,,,,,open
129,2023-04-30,,2023-04-28,,730.8487077708819,0.0,,,,,open
130,2024-04-30,,2024-04-30,,2.732326985587178,0.0,,,,,open
131,2024-11-30,,2024-11-29,,10.8188253084518,0.0,,,,,open
132,2024-09-30,,2024-09-30,,2.7018155314443613,0.0,,,,,open
133,2023-11-30,,2023-11-30,,2.731771095779645,0.0,,,,,open
134,2022-05-31,,2022-05-31,,8.226478370419247,0.0,,,,,open
135,2022-05-31,,2022-05-31,,2.742159456806416,0.0,,,,,open
136,2022-05-31,,2022-05-31,,159.95930164704095,0.0,,,,,open
137,2024-11-30,,2024-11-29,,374.15104191729137,0.0,,,,,open
138,2022-09-30,,2022-09-30,,55.30035542102655,0.0,,,,,open
139,2022-07-31,,2022-07-29,,128.79695166525659,0.0,,,,,open
140,2022-03-31,,2022-03-31,,2.727046865774429,0.0,,,,,open
141,2022-05-31,,2022-05-31,,287.9267429646737,0.0,,,,,open
142,2024-07-31,,2024-07-31,,13.442348661862129,0.0,,,,,open
143,2022-06-30,,2022-06-30,,78.25336968004675,0.0,,,,,open
144,2022-02-28,,2022-02-28,,232.75164332014774,0.0,,,,,open
145,2022-07-31,,2022-07-29,,64.39847583262829,0.0,,,,,open
146,2022-02-28,,2022-02-28,,8.214763881887567,0.0,,,,,open
147,2022-02-28,,2022-02-28,,2.7382546272958557,0.0,,,,,open
148,2022-02-28,,2022-02-28,,10.953018509183423,0.0,,,,,open
149,2022-03-31,,2022-03-31,,24.543421791969863,0.0,,,,,open
150,2024-06-30,,2024-06-28,,5.439578988286008,0.0,,,,,open
151,2024-09-30,,2024-09-30,,67.54538828610903,0.0,,,,,open
152,2022-02-28,,2022-02-28,,141.47648907695253,0.0,,,,,open
